context,word,kind,important,skip,notes
don't overgenerate inflected forms,frailler,forbidden,1,"",""
don't overgenerate inflected forms,fraillest,forbidden,1,"",""
don't overgenerate inflected forms,fuckeder,forbidden,1,"",""
don't overgenerate inflected forms,glueder,forbidden,1,"",""
don't overgenerate inflected forms,gluedest,forbidden,1,"",""
don't overgenerate inflected forms,gluedder,forbidden,1,"",""
don't overgenerate inflected forms,glueddest,forbidden,1,"",""
don't overgenerate inflected forms,growner,forbidden,1,"",""
don't overgenerate inflected forms,grownest,forbidden,1,"",""
don't overgenerate inflected forms,grownner,forbidden,1,"",""
don't overgenerate inflected forms,grownnest,forbidden,1,"",""
don't overgenerate inflected forms,halfwaier,forbidden,1,"",""
don't overgenerate inflected forms,halfwaiest,forbidden,1,"",""
don't overgenerate inflected forms,hatcheder,forbidden,1,"",""
don't overgenerate inflected forms,hatchedest,forbidden,1,"",""
don't overgenerate inflected forms,hatchedder,forbidden,1,"",""
don't overgenerate inflected forms,hatcheddest,forbidden,1,"",""
don't overgenerate inflected forms,healeder,forbidden,1,"",""
don't overgenerate inflected forms,healedest,forbidden,1,"",""
don't overgenerate inflected forms,healedder,forbidden,1,"",""
don't overgenerate inflected forms,healeddest,forbidden,1,"",""
don't overgenerate inflected forms,hearder,forbidden,1,"",""
don't overgenerate inflected forms,heardest,forbidden,1,"",""
don't overgenerate inflected forms,heardder,forbidden,1,"",""
don't overgenerate inflected forms,hearddest,forbidden,1,"",""
don't overgenerate inflected forms,hookeder,forbidden,1,"",""
don't overgenerate inflected forms,hookedest,forbidden,1,"",""
don't overgenerate inflected forms,hookedder,forbidden,1,"",""
don't overgenerate inflected forms,hookeddest,forbidden,1,"",""
don't overgenerate inflected forms,involuntarier,forbidden,1,"",""
don't overgenerate inflected forms,involuntariest,forbidden,1,"",""
don't overgenerate inflected forms,jammeder,forbidden,1,"",""
don't overgenerate inflected forms,jammedest,forbidden,1,"",""
don't overgenerate inflected forms,jammedder,forbidden,1,"",""
don't overgenerate inflected forms,jammeddest,forbidden,1,"",""
don't overgenerate inflected forms,joineder,forbidden,1,"",""
don't overgenerate inflected forms,joinedest,forbidden,1,"",""
don't overgenerate inflected forms,joinedder,forbidden,1,"",""
don't overgenerate inflected forms,joineddest,forbidden,1,"",""
don't overgenerate inflected forms,knowner,forbidden,1,"",""
don't overgenerate inflected forms,knownest,forbidden,1,"",""
don't overgenerate inflected forms,knownner,forbidden,1,"",""
don't overgenerate inflected forms,knownnest,forbidden,1,"",""
don't overgenerate inflected forms,laceder,forbidden,1,"",""
don't overgenerate inflected forms,lacedest,forbidden,1,"",""
don't overgenerate inflected forms,lacedder,forbidden,1,"",""
don't overgenerate inflected forms,laceddest,forbidden,1,"",""
don't overgenerate inflected forms,learneder,forbidden,1,"",""
don't overgenerate inflected forms,learnedest,forbidden,1,"",""
don't overgenerate inflected forms,learnedder,forbidden,1,"",""
don't overgenerate inflected forms,learneddest,forbidden,1,"",""
don't overgenerate inflected forms,leaseder,forbidden,1,"",""
don't overgenerate inflected forms,leasedest,forbidden,1,"",""
don't overgenerate inflected forms,leasedder,forbidden,1,"",""
don't overgenerate inflected forms,leaseddest,forbidden,1,"",""
don't overgenerate inflected forms,lickeder,forbidden,1,"",""
don't overgenerate inflected forms,lickedest,forbidden,1,"",""
don't overgenerate inflected forms,lickedder,forbidden,1,"",""
don't overgenerate inflected forms,lickeddest,forbidden,1,"",""
don't overgenerate inflected forms,lieger,forbidden,1,"",""
don't overgenerate inflected forms,liegest,forbidden,1,"",""
don't overgenerate inflected forms,likeder,forbidden,1,"",""
don't overgenerate inflected forms,likedest,forbidden,1,"",""
don't overgenerate inflected forms,likedder,forbidden,1,"",""
don't overgenerate inflected forms,likeddest,forbidden,1,"",""
don't overgenerate inflected forms,lineder,forbidden,1,"",""
don't overgenerate inflected forms,linedest,forbidden,1,"",""
don't overgenerate inflected forms,linedder,forbidden,1,"",""
don't overgenerate inflected forms,lineddest,forbidden,1,"",""
don't overgenerate inflected forms,linkeder,forbidden,1,"",""
don't overgenerate inflected forms,linkedest,forbidden,1,"",""
don't overgenerate inflected forms,linkedder,forbidden,1,"",""
don't overgenerate inflected forms,linkeddest,forbidden,1,"",""
don't overgenerate inflected forms,loveder,forbidden,1,"",""
don't overgenerate inflected forms,lovedest,forbidden,1,"",""
don't overgenerate inflected forms,lovedder,forbidden,1,"",""
don't overgenerate inflected forms,loveddest,forbidden,1,"",""
don't overgenerate inflected forms,maileder,forbidden,1,"",""
don't overgenerate inflected forms,mailedest,forbidden,1,"",""
don't overgenerate inflected forms,mailedder,forbidden,1,"",""
don't overgenerate inflected forms,maileddest,forbidden,1,"",""
don't overgenerate inflected forms,manneder,forbidden,1,"",""
don't overgenerate inflected forms,mannedest,forbidden,1,"",""
don't overgenerate inflected forms,mannedder,forbidden,1,"",""
don't overgenerate inflected forms,manneddest,forbidden,1,"",""
don't overgenerate inflected forms,markeder,forbidden,1,"",""
don't overgenerate inflected forms,markedest,forbidden,1,"",""
don't overgenerate inflected forms,markedder,forbidden,1,"",""
don't overgenerate inflected forms,markeddest,forbidden,1,"",""
don't overgenerate inflected forms,maskeder,forbidden,1,"",""
don't overgenerate inflected forms,maskedest,forbidden,1,"",""
don't overgenerate inflected forms,maskedder,forbidden,1,"",""
don't overgenerate inflected forms,maskeddest,forbidden,1,"",""
don't overgenerate inflected forms,misseder,forbidden,1,"",""
don't overgenerate inflected forms,missedest,forbidden,1,"",""
don't overgenerate inflected forms,missedder,forbidden,1,"",""
don't overgenerate inflected forms,misseddest,forbidden,1,"",""
don't overgenerate inflected forms,moveder,forbidden,1,"",""
don't overgenerate inflected forms,movedest,forbidden,1,"",""
don't overgenerate inflected forms,movedder,forbidden,1,"",""
don't overgenerate inflected forms,moveddest,forbidden,1,"",""
don't overgenerate inflected forms,nearbier,forbidden,1,"",""
don't overgenerate inflected forms,nearbiest,forbidden,1,"",""
don't overgenerate inflected forms,owneder,forbidden,1,"",""
don't overgenerate inflected forms,ownedest,forbidden,1,"",""
don't overgenerate inflected forms,ownedder,forbidden,1,"",""
don't overgenerate inflected forms,owneddest,forbidden,1,"",""
don't overgenerate inflected forms,packeder,forbidden,1,"",""
don't overgenerate inflected forms,packedest,forbidden,1,"",""
don't overgenerate inflected forms,packedder,forbidden,1,"",""
don't overgenerate inflected forms,packeddest,forbidden,1,"",""
don't overgenerate inflected forms,parkeder,forbidden,1,"",""
don't overgenerate inflected forms,parkedest,forbidden,1,"",""
don't overgenerate inflected forms,parkedder,forbidden,1,"",""
don't overgenerate inflected forms,parkeddest,forbidden,1,"",""
don't overgenerate inflected forms,patcheder,forbidden,1,"",""
don't overgenerate inflected forms,patchedest,forbidden,1,"",""
don't overgenerate inflected forms,patchedder,forbidden,1,"",""
don't overgenerate inflected forms,patcheddest,forbidden,1,"",""
don't overgenerate inflected forms,paveder,forbidden,1,"",""
don't overgenerate inflected forms,pavedest,forbidden,1,"",""
don't overgenerate inflected forms,pavedder,forbidden,1,"",""
don't overgenerate inflected forms,paveddest,forbidden,1,"",""
don't overgenerate inflected forms,peakeder,forbidden,1,"",""
don't overgenerate inflected forms,peakedest,forbidden,1,"",""
don't overgenerate inflected forms,peakedder,forbidden,1,"",""
don't overgenerate inflected forms,peakeddest,forbidden,1,"",""
don't overgenerate inflected forms,peeleder,forbidden,1,"",""
don't overgenerate inflected forms,peeledest,forbidden,1,"",""
don't overgenerate inflected forms,peeledder,forbidden,1,"",""
don't overgenerate inflected forms,peeleddest,forbidden,1,"",""
don't overgenerate inflected forms,pierceder,forbidden,1,"",""
don't overgenerate inflected forms,piercedest,forbidden,1,"",""
don't overgenerate inflected forms,piercedder,forbidden,1,"",""
don't overgenerate inflected forms,pierceddest,forbidden,1,"",""
don't overgenerate inflected forms,pincheder,forbidden,1,"",""
don't overgenerate inflected forms,pinchedest,forbidden,1,"",""
don't overgenerate inflected forms,pinchedder,forbidden,1,"",""
don't overgenerate inflected forms,pincheddest,forbidden,1,"",""
don't overgenerate inflected forms,pisseder,forbidden,1,"",""
don't overgenerate inflected forms,pissedest,forbidden,1,"",""
don't overgenerate inflected forms,pissedder,forbidden,1,"",""
don't overgenerate inflected forms,pisseddest,forbidden,1,"",""
don't overgenerate inflected forms,pitcheder,forbidden,1,"",""
don't overgenerate inflected forms,pitchedest,forbidden,1,"",""
don't overgenerate inflected forms,pitchedder,forbidden,1,"",""
don't overgenerate inflected forms,pitcheddest,forbidden,1,"",""
don't overgenerate inflected forms,placeder,forbidden,1,"",""
don't overgenerate inflected forms,placedest,forbidden,1,"",""
don't overgenerate inflected forms,placedder,forbidden,1,"",""
don't overgenerate inflected forms,placeddest,forbidden,1,"",""
don't overgenerate inflected forms,plainner,forbidden,1,"",""
don't overgenerate inflected forms,plainnest,forbidden,1,"",""
don't overgenerate inflected forms,planneder,forbidden,1,"",""
don't overgenerate inflected forms,plannedest,forbidden,1,"",""
don't overgenerate inflected forms,plannedder,forbidden,1,"",""
don't overgenerate inflected forms,planneddest,forbidden,1,"",""
don't overgenerate inflected forms,playeder,forbidden,1,"",""
don't overgenerate inflected forms,playedest,forbidden,1,"",""
don't overgenerate inflected forms,playedder,forbidden,1,"",""
don't overgenerate inflected forms,playeddest,forbidden,1,"",""
don't overgenerate inflected forms,pledgeder,forbidden,1,"",""
don't overgenerate inflected forms,pledgedest,forbidden,1,"",""
don't overgenerate inflected forms,pledgedder,forbidden,1,"",""
don't overgenerate inflected forms,pledgeddest,forbidden,1,"",""
don't overgenerate inflected forms,pluckeder,forbidden,1,"",""
don't overgenerate inflected forms,pluckedest,forbidden,1,"",""
don't overgenerate inflected forms,pluckedder,forbidden,1,"",""
don't overgenerate inflected forms,pluckeddest,forbidden,1,"",""
don't overgenerate inflected forms,pluggeder,forbidden,1,"",""
don't overgenerate inflected forms,pluggedest,forbidden,1,"",""
don't overgenerate inflected forms,pluggedder,forbidden,1,"",""
don't overgenerate inflected forms,pluggeddest,forbidden,1,"",""
don't overgenerate inflected forms,poseder,forbidden,1,"",""
don't overgenerate inflected forms,posedest,forbidden,1,"",""
don't overgenerate inflected forms,posedder,forbidden,1,"",""
don't overgenerate inflected forms,poseddest,forbidden,1,"",""
don't overgenerate inflected forms,proveder,forbidden,1,"",""
don't overgenerate inflected forms,provedest,forbidden,1,"",""
don't overgenerate inflected forms,provedder,forbidden,1,"",""
don't overgenerate inflected forms,proveddest,forbidden,1,"",""
don't overgenerate inflected forms,quaintter,forbidden,1,"",""
don't overgenerate inflected forms,quainttest,forbidden,1,"",""
don't overgenerate inflected forms,raiseder,forbidden,1,"",""
don't overgenerate inflected forms,raisedest,forbidden,1,"",""
don't overgenerate inflected forms,raisedder,forbidden,1,"",""
don't overgenerate inflected forms,raiseddest,forbidden,1,"",""
don't overgenerate inflected forms,rapeder,forbidden,1,"",""
don't overgenerate inflected forms,rapedest,forbidden,1,"",""
don't overgenerate inflected forms,rapedder,forbidden,1,"",""
don't overgenerate inflected forms,rapeddest,forbidden,1,"",""
don't overgenerate inflected forms,riggeder,forbidden,1,"",""
don't overgenerate inflected forms,riggedest,forbidden,1,"",""
don't overgenerate inflected forms,riggedder,forbidden,1,"",""
don't overgenerate inflected forms,riggeddest,forbidden,1,"",""
don't overgenerate inflected forms,rippeder,forbidden,1,"",""
don't overgenerate inflected forms,rippedest,forbidden,1,"",""
don't overgenerate inflected forms,rippedder,forbidden,1,"",""
don't overgenerate inflected forms,rippeddest,forbidden,1,"",""
don't overgenerate inflected forms,rolleder,forbidden,1,"",""
don't overgenerate inflected forms,rolledest,forbidden,1,"",""
don't overgenerate inflected forms,rolledder,forbidden,1,"",""
don't overgenerate inflected forms,rolleddest,forbidden,1,"",""
don't overgenerate inflected forms,ruleder,forbidden,1,"",""
don't overgenerate inflected forms,ruledest,forbidden,1,"",""
don't overgenerate inflected forms,ruledder,forbidden,1,"",""
don't overgenerate inflected forms,ruleddest,forbidden,1,"",""
don't overgenerate inflected forms,sackeder,forbidden,1,"",""
don't overgenerate inflected forms,sackedest,forbidden,1,"",""
don't overgenerate inflected forms,sackedder,forbidden,1,"",""
don't overgenerate inflected forms,sackeddest,forbidden,1,"",""
don't overgenerate inflected forms,saveder,forbidden,1,"",""
don't overgenerate inflected forms,savedest,forbidden,1,"",""
don't overgenerate inflected forms,savedder,forbidden,1,"",""
don't overgenerate inflected forms,saveddest,forbidden,1,"",""
don't overgenerate inflected forms,scaredder,forbidden,1,"",""
don't overgenerate inflected forms,scareddest,forbidden,1,"",""
don't overgenerate inflected forms,scarreder,forbidden,1,"",""
don't overgenerate inflected forms,scarredest,forbidden,1,"",""
don't overgenerate inflected forms,scarredder,forbidden,1,"",""
don't overgenerate inflected forms,scarreddest,forbidden,1,"",""
don't overgenerate inflected forms,scruber,forbidden,1,"",""
don't overgenerate inflected forms,scrubest,forbidden,1,"",""
don't overgenerate inflected forms,scrubbest,forbidden,1,"",""
don't overgenerate inflected forms,scrubbeder,forbidden,1,"",""
don't overgenerate inflected forms,scrubbedest,forbidden,1,"",""
don't overgenerate inflected forms,scrubbedder,forbidden,1,"",""
don't overgenerate inflected forms,scrubbeddest,forbidden,1,"",""
don't overgenerate inflected forms,sealeder,forbidden,1,"",""
don't overgenerate inflected forms,sealedest,forbidden,1,"",""
don't overgenerate inflected forms,sealedder,forbidden,1,"",""
don't overgenerate inflected forms,sealeddest,forbidden,1,"",""
don't overgenerate inflected forms,senseder,forbidden,1,"",""
don't overgenerate inflected forms,sensedest,forbidden,1,"",""
don't overgenerate inflected forms,sensedder,forbidden,1,"",""
don't overgenerate inflected forms,senseddest,forbidden,1,"",""
don't overgenerate inflected forms,shameder,forbidden,1,"",""
don't overgenerate inflected forms,shamedest,forbidden,1,"",""
don't overgenerate inflected forms,shamedder,forbidden,1,"",""
don't overgenerate inflected forms,shameddest,forbidden,1,"",""
don't overgenerate inflected forms,shapeder,forbidden,1,"",""
don't overgenerate inflected forms,shapedest,forbidden,1,"",""
don't overgenerate inflected forms,shapedder,forbidden,1,"",""
don't overgenerate inflected forms,shapeddest,forbidden,1,"",""
don't overgenerate inflected forms,shareder,forbidden,1,"",""
don't overgenerate inflected forms,sharedest,forbidden,1,"",""
don't overgenerate inflected forms,sharedder,forbidden,1,"",""
don't overgenerate inflected forms,shareddest,forbidden,1,"",""
don't overgenerate inflected forms,shaveder,forbidden,1,"",""
don't overgenerate inflected forms,shavedest,forbidden,1,"",""
don't overgenerate inflected forms,shavedder,forbidden,1,"",""
don't overgenerate inflected forms,shaveddest,forbidden,1,"",""
don't overgenerate inflected forms,shockeder,forbidden,1,"",""
don't overgenerate inflected forms,shockedest,forbidden,1,"",""
don't overgenerate inflected forms,shockedder,forbidden,1,"",""
don't overgenerate inflected forms,shockeddest,forbidden,1,"",""
don't overgenerate inflected forms,skinneder,forbidden,1,"",""
don't overgenerate inflected forms,skinnedest,forbidden,1,"",""
don't overgenerate inflected forms,skinnedder,forbidden,1,"",""
don't overgenerate inflected forms,skinneddest,forbidden,1,"",""
don't overgenerate inflected forms,slasheder,forbidden,1,"",""
don't overgenerate inflected forms,slashedest,forbidden,1,"",""
don't overgenerate inflected forms,slashedder,forbidden,1,"",""
don't overgenerate inflected forms,slasheddest,forbidden,1,"",""
don't overgenerate inflected forms,sliceder,forbidden,1,"",""
don't overgenerate inflected forms,slicedest,forbidden,1,"",""
don't overgenerate inflected forms,slicedder,forbidden,1,"",""
don't overgenerate inflected forms,sliceddest,forbidden,1,"",""
don't overgenerate inflected forms,smasheder,forbidden,1,"",""
don't overgenerate inflected forms,smashedest,forbidden,1,"",""
don't overgenerate inflected forms,smashedder,forbidden,1,"",""
don't overgenerate inflected forms,smasheddest,forbidden,1,"",""
don't overgenerate inflected forms,soakeder,forbidden,1,"",""
don't overgenerate inflected forms,soakedest,forbidden,1,"",""
don't overgenerate inflected forms,soakedder,forbidden,1,"",""
don't overgenerate inflected forms,soakeddest,forbidden,1,"",""
don't overgenerate inflected forms,solveder,forbidden,1,"",""
don't overgenerate inflected forms,solvedest,forbidden,1,"",""
don't overgenerate inflected forms,solvedder,forbidden,1,"",""
don't overgenerate inflected forms,solveddest,forbidden,1,"",""
don't overgenerate inflected forms,soughter,forbidden,1,"",""
don't overgenerate inflected forms,soughtest,forbidden,1,"",""
don't overgenerate inflected forms,soughtter,forbidden,1,"",""
don't overgenerate inflected forms,soughttest,forbidden,1,"",""
don't overgenerate inflected forms,spaceder,forbidden,1,"",""
don't overgenerate inflected forms,spacedest,forbidden,1,"",""
don't overgenerate inflected forms,spacedder,forbidden,1,"",""
don't overgenerate inflected forms,spaceddest,forbidden,1,"",""
don't overgenerate inflected forms,spenter,forbidden,1,"",""
don't overgenerate inflected forms,spentest,forbidden,1,"",""
don't overgenerate inflected forms,spentter,forbidden,1,"",""
don't overgenerate inflected forms,spenttest,forbidden,1,"",""
don't overgenerate inflected forms,spliter,forbidden,1,"",""
don't overgenerate inflected forms,splitest,forbidden,1,"",""
don't overgenerate inflected forms,splittest,forbidden,1,"",""
don't overgenerate inflected forms,spoileder,forbidden,1,"",""
don't overgenerate inflected forms,spoiledest,forbidden,1,"",""
don't overgenerate inflected forms,spoiledder,forbidden,1,"",""
don't overgenerate inflected forms,spoileddest,forbidden,1,"",""
don't overgenerate inflected forms,squater,forbidden,1,"",""
don't overgenerate inflected forms,squatest,forbidden,1,"",""
don't overgenerate inflected forms,stackeder,forbidden,1,"",""
don't overgenerate inflected forms,stackedest,forbidden,1,"",""
don't overgenerate inflected forms,stackedder,forbidden,1,"",""
don't overgenerate inflected forms,stackeddest,forbidden,1,"",""
don't overgenerate inflected forms,stageder,forbidden,1,"",""
don't overgenerate inflected forms,stagedest,forbidden,1,"",""
don't overgenerate inflected forms,stagedder,forbidden,1,"",""
don't overgenerate inflected forms,stageddest,forbidden,1,"",""
don't overgenerate inflected forms,staineder,forbidden,1,"",""
don't overgenerate inflected forms,stainedest,forbidden,1,"",""
don't overgenerate inflected forms,stainedder,forbidden,1,"",""
don't overgenerate inflected forms,staineddest,forbidden,1,"",""
don't overgenerate inflected forms,stalkeder,forbidden,1,"",""
don't overgenerate inflected forms,stalkedest,forbidden,1,"",""
don't overgenerate inflected forms,stalkedder,forbidden,1,"",""
don't overgenerate inflected forms,stalkeddest,forbidden,1,"",""
don't overgenerate inflected forms,starkker,forbidden,1,"",""
don't overgenerate inflected forms,starkkest,forbidden,1,"",""
don't overgenerate inflected forms,starveder,forbidden,1,"",""
don't overgenerate inflected forms,starvedest,forbidden,1,"",""
don't overgenerate inflected forms,starvedder,forbidden,1,"",""
don't overgenerate inflected forms,starveddest,forbidden,1,"",""
don't overgenerate inflected forms,stilller,forbidden,1,"",""
don't overgenerate inflected forms,stilllest,forbidden,1,"",""
don't overgenerate inflected forms,stirreder,forbidden,1,"",""
don't overgenerate inflected forms,stirredest,forbidden,1,"",""
don't overgenerate inflected forms,stirredder,forbidden,1,"",""
don't overgenerate inflected forms,stirreddest,forbidden,1,"",""
don't overgenerate inflected forms,stockeder,forbidden,1,"",""
don't overgenerate inflected forms,stockedest,forbidden,1,"",""
don't overgenerate inflected forms,stockedder,forbidden,1,"",""
don't overgenerate inflected forms,stockeddest,forbidden,1,"",""
don't overgenerate inflected forms,stoppeder,forbidden,1,"",""
don't overgenerate inflected forms,stoppedest,forbidden,1,"",""
don't overgenerate inflected forms,stoppedder,forbidden,1,"",""
don't overgenerate inflected forms,stoppeddest,forbidden,1,"",""
don't overgenerate inflected forms,straineder,forbidden,1,"",""
don't overgenerate inflected forms,strainedest,forbidden,1,"",""
don't overgenerate inflected forms,strainedder,forbidden,1,"",""
don't overgenerate inflected forms,straineddest,forbidden,1,"",""
don't overgenerate inflected forms,straier,forbidden,1,"",""
don't overgenerate inflected forms,straiest,forbidden,1,"",""
don't overgenerate inflected forms,stretcheder,forbidden,1,"",""
don't overgenerate inflected forms,stretchedest,forbidden,1,"",""
don't overgenerate inflected forms,stretchedder,forbidden,1,"",""
don't overgenerate inflected forms,stretcheddest,forbidden,1,"",""
don't overgenerate inflected forms,stripeder,forbidden,1,"",""
don't overgenerate inflected forms,stripedest,forbidden,1,"",""
don't overgenerate inflected forms,stripedder,forbidden,1,"",""
don't overgenerate inflected forms,stripeddest,forbidden,1,"",""
don't overgenerate inflected forms,strippeder,forbidden,1,"",""
don't overgenerate inflected forms,strippedest,forbidden,1,"",""
don't overgenerate inflected forms,strippedder,forbidden,1,"",""
don't overgenerate inflected forms,strippeddest,forbidden,1,"",""
don't overgenerate inflected forms,strucker,forbidden,1,"",""
don't overgenerate inflected forms,struckest,forbidden,1,"",""
don't overgenerate inflected forms,strunger,forbidden,1,"",""
don't overgenerate inflected forms,strungest,forbidden,1,"",""
don't overgenerate inflected forms,strungger,forbidden,1,"",""
don't overgenerate inflected forms,strunggest,forbidden,1,"",""
don't overgenerate inflected forms,stuckest,forbidden,1,"",""
don't overgenerate inflected forms,stuffeder,forbidden,1,"",""
don't overgenerate inflected forms,stuffedest,forbidden,1,"",""
don't overgenerate inflected forms,stuffedder,forbidden,1,"",""
don't overgenerate inflected forms,stuffeddest,forbidden,1,"",""
don't overgenerate inflected forms,stunger,forbidden,1,"",""
don't overgenerate inflected forms,stungest,forbidden,1,"",""
don't overgenerate inflected forms,stungger,forbidden,1,"",""
don't overgenerate inflected forms,stunggest,forbidden,1,"",""
don't overgenerate inflected forms,stunneder,forbidden,1,"",""
don't overgenerate inflected forms,stunnedest,forbidden,1,"",""
don't overgenerate inflected forms,stunnedder,forbidden,1,"",""
don't overgenerate inflected forms,stunneddest,forbidden,1,"",""
don't overgenerate inflected forms,swepter,forbidden,1,"",""
don't overgenerate inflected forms,sweptest,forbidden,1,"",""
don't overgenerate inflected forms,sweptter,forbidden,1,"",""
don't overgenerate inflected forms,swepttest,forbidden,1,"",""
don't overgenerate inflected forms,taggeder,forbidden,1,"",""
don't overgenerate inflected forms,taggedest,forbidden,1,"",""
don't overgenerate inflected forms,taggedder,forbidden,1,"",""
don't overgenerate inflected forms,taggeddest,forbidden,1,"",""
don't overgenerate inflected forms,taileder,forbidden,1,"",""
don't overgenerate inflected forms,tailedest,forbidden,1,"",""
don't overgenerate inflected forms,tailedder,forbidden,1,"",""
don't overgenerate inflected forms,taileddest,forbidden,1,"",""
don't overgenerate inflected forms,tappeder,forbidden,1,"",""
don't overgenerate inflected forms,tappedest,forbidden,1,"",""
don't overgenerate inflected forms,tappedder,forbidden,1,"",""
don't overgenerate inflected forms,tappeddest,forbidden,1,"",""
don't overgenerate inflected forms,teaseder,forbidden,1,"",""
don't overgenerate inflected forms,teasedest,forbidden,1,"",""
don't overgenerate inflected forms,teasedder,forbidden,1,"",""
don't overgenerate inflected forms,teaseddest,forbidden,1,"",""
don't overgenerate inflected forms,temporarier,forbidden,1,"",""
don't overgenerate inflected forms,temporariest,forbidden,1,"",""
don't overgenerate inflected forms,throwner,forbidden,1,"",""
don't overgenerate inflected forms,thrownest,forbidden,1,"",""
don't overgenerate inflected forms,thrownner,forbidden,1,"",""
don't overgenerate inflected forms,thrownnest,forbidden,1,"",""
don't overgenerate inflected forms,tippeder,forbidden,1,"",""
don't overgenerate inflected forms,tippedest,forbidden,1,"",""
don't overgenerate inflected forms,tippedder,forbidden,1,"",""
don't overgenerate inflected forms,tippeddest,forbidden,1,"",""
don't overgenerate inflected forms,toppeder,forbidden,1,"",""
don't overgenerate inflected forms,toppedest,forbidden,1,"",""
don't overgenerate inflected forms,toppedder,forbidden,1,"",""
don't overgenerate inflected forms,toppeddest,forbidden,1,"",""
don't overgenerate inflected forms,toucheder,forbidden,1,"",""
don't overgenerate inflected forms,touchedest,forbidden,1,"",""
don't overgenerate inflected forms,touchedder,forbidden,1,"",""
don't overgenerate inflected forms,toucheddest,forbidden,1,"",""
don't overgenerate inflected forms,trackeder,forbidden,1,"",""
don't overgenerate inflected forms,trackedest,forbidden,1,"",""
don't overgenerate inflected forms,trackedder,forbidden,1,"",""
don't overgenerate inflected forms,trackeddest,forbidden,1,"",""
don't overgenerate inflected forms,traineder,forbidden,1,"",""
don't overgenerate inflected forms,trainedest,forbidden,1,"",""
don't overgenerate inflected forms,trainedder,forbidden,1,"",""
don't overgenerate inflected forms,traineddest,forbidden,1,"",""
don't overgenerate inflected forms,trappeder,forbidden,1,"",""
don't overgenerate inflected forms,trappedest,forbidden,1,"",""
don't overgenerate inflected forms,trappedder,forbidden,1,"",""
don't overgenerate inflected forms,trappeddest,forbidden,1,"",""
don't overgenerate inflected forms,trieder,forbidden,1,"",""
don't overgenerate inflected forms,triedest,forbidden,1,"",""
don't overgenerate inflected forms,triedder,forbidden,1,"",""
don't overgenerate inflected forms,trieddest,forbidden,1,"",""
don't overgenerate inflected forms,trimmeder,forbidden,1,"",""
don't overgenerate inflected forms,trimmedest,forbidden,1,"",""
don't overgenerate inflected forms,trimmedder,forbidden,1,"",""
don't overgenerate inflected forms,trimmeddest,forbidden,1,"",""
don't overgenerate inflected forms,tuckeder,forbidden,1,"",""
don't overgenerate inflected forms,tuckedest,forbidden,1,"",""
don't overgenerate inflected forms,tuckedder,forbidden,1,"",""
don't overgenerate inflected forms,tuckeddest,forbidden,1,"",""
don't overgenerate inflected forms,turneder,forbidden,1,"",""
don't overgenerate inflected forms,turnedest,forbidden,1,"",""
don't overgenerate inflected forms,turnedder,forbidden,1,"",""
don't overgenerate inflected forms,turneddest,forbidden,1,"",""
don't overgenerate inflected forms,unnecessarier,forbidden,1,"",""
don't overgenerate inflected forms,unnecessariest,forbidden,1,"",""
don't overgenerate inflected forms,voluntarier,forbidden,1,"",""
don't overgenerate inflected forms,voluntariest,forbidden,1,"",""
don't overgenerate inflected forms,warmeder,forbidden,1,"",""
don't overgenerate inflected forms,warmedest,forbidden,1,"",""
don't overgenerate inflected forms,warmedder,forbidden,1,"",""
don't overgenerate inflected forms,warmeddest,forbidden,1,"",""
don't overgenerate inflected forms,warpeder,forbidden,1,"",""
don't overgenerate inflected forms,warpedest,forbidden,1,"",""
don't overgenerate inflected forms,warpedder,forbidden,1,"",""
don't overgenerate inflected forms,warpeddest,forbidden,1,"",""
don't overgenerate inflected forms,washeder,forbidden,1,"",""
don't overgenerate inflected forms,washedest,forbidden,1,"",""
don't overgenerate inflected forms,washedder,forbidden,1,"",""
don't overgenerate inflected forms,washeddest,forbidden,1,"",""
don't overgenerate inflected forms,wastest,forbidden,1,"",""
don't overgenerate inflected forms,weirdder,forbidden,1,"",""
don't overgenerate inflected forms,weirddest,forbidden,1,"",""
don't overgenerate inflected forms,wetest,forbidden,1,"",""
don't overgenerate inflected forms,wrappeder,forbidden,1,"",""
don't overgenerate inflected forms,wrappedest,forbidden,1,"",""
don't overgenerate inflected forms,wrappedder,forbidden,1,"",""
don't overgenerate inflected forms,wrappeddest,forbidden,1,"",""
don't overgenerate inflected forms,wreckeder,forbidden,1,"",""
don't overgenerate inflected forms,wreckedest,forbidden,1,"",""
don't overgenerate inflected forms,wreckedder,forbidden,1,"",""
don't overgenerate inflected forms,wreckeddest,forbidden,1,"",""
don't overgenerate inflected forms,wrongger,forbidden,1,"",""
don't overgenerate inflected forms,fish,common,1,"",""
don't overgenerate inflected forms,fishy,common,1,"",""
don't overgenerate inflected forms,fisher,common,1,"",""
don't overgenerate inflected forms,fishier,common,1,"",""
don't overgenerate inflected forms,fishery,common,1,"",""
don't overgenerate inflected forms,fisheries,common,1,"",""
don't overgenerate inflected forms,fisheriessed,forbidden,1,"",""
don't overgenerate inflected forms,fisheriess,forbidden,1,"",""
don't overgenerate inflected forms,fisheriesed,forbidden,1,"",""
don't overgenerate inflected forms,creaming,common,1,"",""
don't overgenerate inflected forms,creme,common,1,"",""
don't overgenerate inflected forms,creming,forbidden,1,"",""
random sample,combe,rare,1,"",""
